fecha,tipo_transporte,num_usuarios,tiempo_viaje_promedio_min,ruta_popular
2024-07-08,Bicicleta,3918,52,Alletra City - Nimble Peak
2024-07-09,Tranvía,660,13,ProLiant Village - Nimble Peak
2024-07-10,Coche Compartido,2536,29,Alletra City - Composable Cloud
2024-07-11,Tranvía,2304,57,HPE Innovation Hub - Nimble Peak
2024-07-12,Bicicleta,1422,27,ProLiant Village - Composable Cloud
2024-07-13,Tranvía,2405,57,Nimble Peak - Alletra City
2024-07-14,Tranvía,651,26,HPE Innovation Hub - Alletra City
2024-07-15,Tranvía,1215,21,Nimble Peak - GreenLake Shores
2024-07-16,Metro,2218,19,Simplivity Springs - HPE Innovation Hub
2024-07-17,Taxi,2886,41,Alletra City - Composable Cloud
2024-07-18,Autobús,4358,21,Apollo Heights - Composable Cloud
2024-07-19,Autobús,944,28,Nimble Peak - ProLiant Village
2024-07-20,Autobús,872,33,Ezmeral Valley - Aruba Central
2024-07-21,Metro,1847,20,Simplivity Springs - Composable Cloud
2024-07-22,Autobús,2369,41,Aruba Central - Apollo Heights
2024-07-23,Autobús,1164,30,Ezmeral Valley - GreenLake Shores
2024-07-24,Tranvía,718,53,Simplivity Springs - Apollo Heights
2024-07-25,Bicicleta,1571,36,Ezmeral Valley - Alletra City
2024-07-26,Tranvía,4865,15,ProLiant Village - Aruba Central
2024-07-27,Autobús,3119,48,Aruba Central - ProLiant Village
2024-07-28,Metro,1650,60,Simplivity Springs - ProLiant Village
2024-07-29,Autobús,2342,56,Aruba Central - Composable Cloud
2024-07-30,Metro,3321,25,Simplivity Springs - Alletra City
2024-07-31,Metro,955,37,Simplivity Springs - GreenLake Shores
2024-08-01,Autobús,2473,33,Composable Cloud - Aruba Central
2024-08-02,Taxi,5514,32,Composable Cloud - HPE Innovation Hub
2024-08-03,Tranvía,1265,48,Composable Cloud - Aruba Central
2024-08-04,Metro,1089,11,Composable Cloud - Alletra City
2024-08-05,Metro,2163,12,Nimble Peak - GreenLake Shores
2024-08-06,Coche Compartido,1514,10,GreenLake Shores - Simplivity Springs
2024-08-07,Coche Compartido,4082,13,Aruba Central - ProLiant Village
2024-08-08,Bicicleta,1455,18,GreenLake Shores - Ezmeral Valley
2024-08-09,Autobús,1126,53,Apollo Heights - GreenLake Shores
2024-08-10,Tranvía,2483,52,Aruba Central - Ezmeral Valley
2024-08-11,Bicicleta,1585,42,Aruba Central - Nimble Peak
2024-08-12,Bicicleta,2007,28,GreenLake Shores - Ezmeral Valley
2024-08-13,Taxi,4559,34,Aruba Central - Ezmeral Valley
2024-08-14,Coche Compartido,3273,22,Simplivity Springs - Alletra City
2024-08-15,Taxi,2561,21,ProLiant Village - Ezmeral Valley
2024-08-16,Taxi,3553,29,Alletra City - HPE Innovation Hub
2024-08-17,Taxi,771,49,Composable Cloud - Ezmeral Valley
2024-08-18,Metro,2054,53,Simplivity Springs - Nimble Peak
2024-08-19,Metro,2203,49,HPE Innovation Hub - GreenLake Shores
2024-08-20,Coche Compartido,2952,49,GreenLake Shores - Aruba Central
2024-08-21,Coche Compartido,1223,42,GreenLake Shores - HPE Innovation Hub
2024-08-22,Metro,3974,45,Aruba Central - Nimble Peak
2024-08-23,Autobús,3689,25,Simplivity Springs - ProLiant Village
2024-08-24,Autobús,1159,41,Nimble Peak - ProLiant Village
2024-08-25,Tranvía,1661,31,ProLiant Village - Nimble Peak
2024-08-26,Tranvía,1641,54,Composable Cloud - Simplivity Springs
2024-08-27,Tranvía,1245,53,Aruba Central - Nimble Peak
2024-08-28,Coche Compartido,1348,18,Apollo Heights - HPE Innovation Hub
2024-08-29,Taxi,1858,16,Aruba Central - Apollo Heights
2024-08-30,Bicicleta,2311,18,HPE Innovation Hub - Composable Cloud
2024-08-31,Autobús,1183,19,Ezmeral Valley - Simplivity Springs
2024-09-01,Coche Compartido,677,45,Ezmeral Valley - GreenLake Shores
2024-09-02,Bicicleta,3205,30,Simplivity Springs - Alletra City
2024-09-03,Bicicleta,2616,11,Aruba Central - GreenLake Shores
2024-09-04,Autobús,1855,16,Simplivity Springs - Nimble Peak
2024-09-05,Tranvía,1492,40,ProLiant Village - Apollo Heights
2024-09-06,Bicicleta,625,40,Apollo Heights - Ezmeral Valley
2024-09-07,Tranvía,1984,19,Apollo Heights - Nimble Peak
2024-09-08,Bicicleta,1735,40,Composable Cloud - Simplivity Springs
2024-09-09,Bicicleta,4041,19,Ezmeral Valley - HPE Innovation Hub
2024-09-10,Autobús,2636,54,Simplivity Springs - Composable Cloud
2024-09-11,Autobús,1590,30,Simplivity Springs - Apollo Heights
2024-09-12,Autobús,1718,47,GreenLake Shores - Apollo Heights
2024-09-13,Autobús,1953,57,Simplivity Springs - ProLiant Village
2024-09-14,Tranvía,1186,55,Alletra City - ProLiant Village
2024-09-15,Metro,1001,31,Composable Cloud - ProLiant Village
2024-09-16,Autobús,2517,43,ProLiant Village - Alletra City
2024-09-17,Coche Compartido,4471,44,Ezmeral Valley - Apollo Heights
2024-09-18,Coche Compartido,4569,55,HPE Innovation Hub - Nimble Peak
2024-09-19,Bicicleta,1218,42,Composable Cloud - Ezmeral Valley
2024-09-20,Autobús,4586,21,Alletra City - ProLiant Village
2024-09-21,Taxi,2200,21,Aruba Central - ProLiant Village
2024-09-22,Bicicleta,2467,53,Ezmeral Valley - Aruba Central
2024-09-23,Autobús,1296,20,GreenLake Shores - Composable Cloud
2024-09-24,Bicicleta,3975,30,Nimble Peak - Simplivity Springs
2024-09-25,Tranvía,1201,12,Ezmeral Valley - HPE Innovation Hub
2024-09-26,Autobús,4140,56,HPE Innovation Hub - GreenLake Shores
2024-09-27,Bicicleta,937,26,Simplivity Springs - Ezmeral Valley
2024-09-28,Autobús,537,51,Composable Cloud - HPE Innovation Hub
2024-09-29,Tranvía,1370,20,HPE Innovation Hub - Composable Cloud
2024-09-30,Metro,2622,40,Aruba Central - Apollo Heights
2024-10-01,Tranvía,2329,17,HPE Innovation Hub - Simplivity Springs
2024-10-02,Autobús,3662,20,Alletra City - Composable Cloud
2024-10-03,Coche Compartido,1445,55,Aruba Central - Simplivity Springs
2024-10-04,Taxi,2844,34,ProLiant Village - Simplivity Springs
2024-10-05,Autobús,927,28,HPE Innovation Hub - Nimble Peak
2024-10-06,Bicicleta,1944,51,Alletra City - Apollo Heights
2024-10-07,Autobús,1717,44,Simplivity Springs - HPE Innovation Hub
2024-10-08,Bicicleta,1762,17,Nimble Peak - Aruba Central
2024-10-09,Autobús,2869,40,Nimble Peak - Aruba Central
2024-10-10,Taxi,3821,50,Apollo Heights - HPE Innovation Hub
2024-10-11,Coche Compartido,3262,48,Nimble Peak - ProLiant Village
2024-10-12,Bicicleta,751,31,Ezmeral Valley - HPE Innovation Hub
2024-10-13,Coche Compartido,875,35,ProLiant Village - Ezmeral Valley
2024-10-14,Tranvía,2035,55,Aruba Central - Nimble Peak
2024-10-15,Metro,4567,35,Aruba Central - Composable Cloud
2024-10-16,Bicicleta,2560,10,Composable Cloud - HPE Innovation Hub
2024-10-17,Tranvía,1192,59,Ezmeral Valley - Apollo Heights
2024-10-18,Taxi,5461,51,ProLiant Village - Nimble Peak
2024-10-19,Autobús,912,31,Alletra City - Simplivity Springs
2024-10-20,Coche Compartido,1573,32,Composable Cloud - GreenLake Shores
2024-10-21,Metro,1880,44,HPE Innovation Hub - ProLiant Village
2024-10-22,Coche Compartido,3760,25,ProLiant Village - Apollo Heights
2024-10-23,Autobús,2977,23,Nimble Peak - Composable Cloud
2024-10-24,Tranvía,5543,32,Simplivity Springs - GreenLake Shores
2024-10-25,Bicicleta,3775,40,Nimble Peak - Alletra City
2024-10-26,Metro,1344,59,Aruba Central - ProLiant Village
2024-10-27,Taxi,1797,35,HPE Innovation Hub - Ezmeral Valley
2024-10-28,Taxi,4934,53,HPE Innovation Hub - Alletra City
2024-10-29,Autobús,2358,45,Simplivity Springs - Ezmeral Valley
2024-10-30,Taxi,3360,38,Alletra City - Ezmeral Valley
2024-10-31,Bicicleta,2258,30,HPE Innovation Hub - Alletra City
2024-11-01,Tranvía,4409,60,Composable Cloud - Simplivity Springs
2024-11-02,Metro,2339,19,Nimble Peak - Composable Cloud
2024-11-03,Autobús,1112,26,Composable Cloud - Simplivity Springs
2024-11-04,Tranvía,2910,33,HPE Innovation Hub - Ezmeral Valley
2024-11-05,Taxi,2529,54,Ezmeral Valley - ProLiant Village
2024-11-06,Metro,1073,21,Alletra City - Nimble Peak
2024-11-07,Metro,1278,22,HPE Innovation Hub - Ezmeral Valley
2024-11-08,Bicicleta,1961,24,HPE Innovation Hub - GreenLake Shores
2024-11-09,Taxi,975,33,Ezmeral Valley - Aruba Central
2024-11-10,Taxi,2307,20,Simplivity Springs - HPE Innovation Hub
2024-11-11,Taxi,2078,48,Alletra City - Ezmeral Valley
2024-11-12,Coche Compartido,3358,14,Ezmeral Valley - Apollo Heights
2024-11-13,Tranvía,1808,54,HPE Innovation Hub - Nimble Peak
2024-11-14,Taxi,738,45,Apollo Heights - Simplivity Springs
2024-11-15,Metro,2468,52,Aruba Central - Apollo Heights
2024-11-16,Metro,2212,56,Aruba Central - Simplivity Springs
2024-11-17,Metro,760,55,HPE Innovation Hub - Ezmeral Valley
2024-11-18,Coche Compartido,920,31,Apollo Heights - HPE Innovation Hub
2024-11-19,Autobús,2440,24,ProLiant Village - Composable Cloud
2024-11-20,Taxi,1096,51,Aruba Central - HPE Innovation Hub
2024-11-21,Autobús,1175,24,Composable Cloud - HPE Innovation Hub
2024-11-22,Tranvía,2386,12,Alletra City - Simplivity Springs
2024-11-23,Bicicleta,365,56,Composable Cloud - Ezmeral Valley
2024-11-24,Coche Compartido,1104,18,Apollo Heights - ProLiant Village
2024-11-25,Coche Compartido,1739,16,Ezmeral Valley - Aruba Central
2024-11-26,Tranvía,1286,34,ProLiant Village - Nimble Peak
2024-11-27,Taxi,1270,48,Alletra City - Apollo Heights
2024-11-28,Tranvía,1481,41,GreenLake Shores - HPE Innovation Hub
2024-11-29,Tranvía,2238,34,Composable Cloud - HPE Innovation Hub
2024-11-30,Metro,1460,18,GreenLake Shores - Ezmeral Valley
2024-12-01,Tranvía,524,27,Ezmeral Valley - GreenLake Shores
2024-12-02,Taxi,2319,39,Apollo Heights - Composable Cloud
2024-12-03,Bicicleta,3378,24,Ezmeral Valley - Simplivity Springs
2024-12-04,Metro,2270,42,Nimble Peak - Composable Cloud
2024-12-05,Metro,4227,24,Nimble Peak - HPE Innovation Hub
2024-12-06,Tranvía,1080,45,Aruba Central - GreenLake Shores
2024-12-07,Tranvía,2776,43,Simplivity Springs - Aruba Central
2024-12-08,Taxi,1131,21,Apollo Heights - GreenLake Shores
2024-12-09,Metro,2615,16,Composable Cloud - Nimble Peak
2024-12-10,Coche Compartido,2630,48,Aruba Central - ProLiant Village
2024-12-11,Bicicleta,2990,55,Alletra City - Composable Cloud
2024-12-12,Bicicleta,2296,28,Simplivity Springs - Apollo Heights
2024-12-13,Autobús,1539,18,GreenLake Shores - Nimble Peak
2024-12-14,Autobús,1216,31,Nimble Peak - GreenLake Shores
2024-12-15,Tranvía,1293,52,Apollo Heights - GreenLake Shores
2024-12-16,Taxi,1646,28,Alletra City - GreenLake Shores
2024-12-17,Metro,2497,25,Aruba Central - Apollo Heights
2024-12-18,Taxi,3585,58,Nimble Peak - GreenLake Shores
2024-12-19,Tranvía,2939,45,Ezmeral Valley - HPE Innovation Hub
2024-12-20,Taxi,700,49,ProLiant Village - Ezmeral Valley
2024-12-21,Metro,1112,22,Ezmeral Valley - Aruba Central
2024-12-22,Tranvía,1270,11,Aruba Central - Simplivity Springs
2024-12-23,Metro,1280,24,Apollo Heights - Simplivity Springs
2024-12-24,Tranvía,3004,25,ProLiant Village - Aruba Central
2024-12-25,Autobús,3344,51,Nimble Peak - ProLiant Village
2024-12-26,Tranvía,1827,18,Alletra City - GreenLake Shores
2024-12-27,Bicicleta,3460,37,GreenLake Shores - Simplivity Springs
2024-12-28,Autobús,1603,59,Alletra City - Simplivity Springs
2024-12-29,Bicicleta,1023,52,Apollo Heights - HPE Innovation Hub
2024-12-30,Tranvía,3451,15,Alletra City - HPE Innovation Hub
2024-12-31,Metro,1189,37,HPE Innovation Hub - Aruba Central
